EVICTED,PK_ID,GENDER,OWN_CAR,TENANT_INCOME,COUNT_CHILDREN,RENT_AMT,SPOUSAL_STATUS,AGE_YEARS,CELL_PHONE,WORK_PHONE,HOME_PHONE,COUNT_OCCUPANTS,APT_CLASS,STATE_WORK_ADDRESS_MISMATCH,CITY_WORK_ADDRESS_MISMATCH,CREDIT_PULLS,LATE_PAYMENTS,DAY_APP_SUBMIT,HOUR_APP_SUBMIT,SAFERENT_SCORE,SAFERENT_CONDITIONAL
,449744,F,N,90000,0,1487,Y,50.2,1,1,0,,B,0,0,4,1,SATURDAY,6,357,1
,449750,F,Y,67500,0,1585,Y,57.2,1,0,0,,A,0,0,6,0,TUESDAY,8,421,0
,449751,M,Y,202500,2,1501,Y,42.3,1,1,0,,B,0,1,2,0,FRIDAY,7,626,0
,449752,M,N,225000,0,1892,Y,54.9,1,1,0,2,A,0,0,2,2,FRIDAY,12,693,0
,449753,F,N,112500,0,1550,N,67.9,1,0,0,,B,0,0,7,10,TUESDAY,10,599,0
,449758,F,N,180000,0,1380,Y,39.6,1,1,0,,A,0,0,3,0,MONDAY,18,666,0
,449763,F,Y,67500,0,1597,Y,68.2,1,0,0,,A,0,0,0,4,THURSDAY,13,776,0
,449765,F,N,61965,0,1392,Y,53.2,1,0,0,,B,0,0,0,0,FRIDAY,14,294,1
,449766,F,N,52200,0,1699,Y,58.8,1,0,0,2,A,0,0,2,0,FRIDAY,5,634,0
,449770,F,N,99000,0,1622,N,56.9,1,1,1,,A,0,0,6,2,SUNDAY,20,743,0
,449776,F,Y,105000,2,1296,Y,33.1,1,1,1,,A,0,0,4,10,MONDAY,11,670,0
,449778,F,N,49500,1,1336,Y,37.7,1,1,0,,A,0,0,5,0,TUESDAY,13,713,0
,449779,F,N,157500,0,1570,Y,30.4,1,1,0,2,A,0,0,0,0,THURSDAY,16,702,0
,449782,M,N,202500,0,2259,Y,45.5,1,1,0,,A,0,0,0,0,THURSDAY,18,680,0
,449790,F,N,85500,0,1194,N,44.9,1,1,0,,A,0,0,0,1,FRIDAY,16,651,0
,449795,F,N,112500,1,1274,N,30.6,1,1,0,,A,0,0,2,3,THURSDAY,10,586,0
,449799,F,N,157500,0,1865,N,43.1,1,1,0,1,A,0,0,2,0,THURSDAY,19,695,0
,449803,F,N,315000,0,1713,Y,38.1,1,1,1,2,B,0,0,4,3,TUESDAY,10,584,0
,449805,F,N,90000,0,1415,Y,47.7,1,1,0,,B,0,1,5,6,THURSDAY,17,312,1
,449810,F,N,90000,1,1852,Y,41.3,1,1,0,,A,0,0,4,11,TUESDAY,12,489,0
,449814,M,Y,675000,0,2025,N,45,1,1,0,,A,1,0,,1,FRIDAY,13,718,0
,449817,F,N,135000,2,2145.73,Y,43.5,1,1,1,,B,0,0,1,0,SATURDAY,14,515,0
,449823,F,N,90000,1,1318,Y,28.8,1,1,0,,A,0,1,0,4,THURSDAY,9,711,0
,449826,F,Y,135000,0,1540,Y,57.6,1,0,0,2,B,0,0,7,0,MONDAY,6,481,0
,449828,M,Y,126000,0,1474,Y,63.1,1,0,0,,A,0,0,1,0,THURSDAY,10,542,0
,449835,F,N,247500,0,1496,Y,59.7,1,0,0,2,A,0,0,2,0,THURSDAY,16,522,0
,449847,F,N,112500,0,1595,Y,53.7,1,1,0,,B,0,0,4,0,FRIDAY,9,383,0
,449851,F,N,135000,1,1498.2,Y,46.4,1,1,0,,A,0,0,4,0,TUESDAY,18,709,0
,449856,F,N,90000,0,1977,Y,42.3,1,1,0,2,A,0,0,,0,WEDNESDAY,15,577,0
,449859,F,Y,225000,2,1998,Y,38.6,1,1,0,,A,0,0,2,9,THURSDAY,11,647,0
,449862,F,N,157500,0,1944,Y,61.8,1,0,0,,B,0,0,5,1,WEDNESDAY,13,620,0
,449864,F,N,112500,1,1179,Y,36.5,1,1,1,,A,0,0,6,0,MONDAY,12,562,0
,449872,F,N,157500,0,1544,Y,50.3,1,1,0,,A,0,0,4,0,SUNDAY,10,664,0
,449880,F,N,144000,1,1813,Y,45.7,1,1,0,,A,0,0,1,0,MONDAY,15,362,1
,449885,F,N,135000,3,1696,Y,37.7,1,1,1,5,A,0,1,1,0,FRIDAY,12,359,1
,449895,M,Y,180000,0,1889,N,56,1,1,0,,A,0,1,0,0,MONDAY,14,683,0
,449896,F,N,67500,1,1292,Y,32.2,1,1,0,,A,0,0,3,0,FRIDAY,10,346,0
,449903,F,N,225000,2,1543,Y,30.7,1,1,0,4,A,0,0,3,10,MONDAY,13,517,0
,449904,M,N,120000,0,1647,Y,53.7,1,1,0,,A,0,0,1,6,SUNDAY,12,616,0
,449906,F,N,88650,0,1414,N,64.9,1,0,0,1,A,0,0,2,0,MONDAY,11,437,0
,449912,F,N,112500,0,1634,N,48,1,1,0,1,A,0,0,2,0,THURSDAY,17,709,0
,449914,F,N,135000,2,1622,Y,36.2,1,1,1,4,A,0,0,5,2,SUNDAY,10,638,0
,449918,M,Y,135000,0,1801,N,64.3,1,0,0,,A,0,0,9,0,MONDAY,9,703,0
,449920,F,N,135000,0,1444,N,62.2,1,0,0,,A,0,0,1,0,THURSDAY,10,522,0
,449923,F,N,112500,0,1425,Y,49,1,1,0,,A,0,0,7,0,SUNDAY,13,502,0
,449930,F,N,450000,0,1561,N,65.8,1,0,0,,A,0,0,2,0,WEDNESDAY,19,742,0
,449931,M,Y,157500,0,1494,Y,64.7,1,0,0,,A,0,0,8,0,TUESDAY,10,589,0
,449935,M,Y,315000,1,2696,Y,33.7,1,1,0,,B,0,0,3,0,FRIDAY,6,493,0
,449936,F,Y,67500,0,1498,Y,47.6,1,1,1,,A,0,0,0,0,SATURDAY,13,780,0
,449939,F,N,112500,0,1273,Y,50.2,1,1,0,2,B,0,0,4,0,FRIDAY,12,598,0
,449940,M,N,90000,0,1420,Y,41.7,1,1,0,,A,0,1,2,1,SATURDAY,10,339,0
,449946,F,N,292500,0,2126,Y,50.9,1,1,0,2,B,0,0,,0,TUESDAY,12,606,0
,449956,F,N,99000,0,1653,Y,23.4,1,1,0,,A,0,1,,0,WEDNESDAY,18,720,0
,449961,M,N,157500,0,1548,Y,43.1,1,1,0,,A,0,0,1,0,SATURDAY,8,375,1
,449962,F,N,112500,0,1590,Y,66,1,0,0,2,A,0,0,0,2,FRIDAY,11,588,0
,449965,F,Y,180000,1,1841,Y,33.8,1,1,1,3,A,0,0,0,1,WEDNESDAY,15,681,0
,449966,F,Y,120000,0,1696,Y,50.5,1,1,1,2,B,0,1,,9,WEDNESDAY,6,459,0
,449971,M,N,225000,0,2194,Y,27.4,1,1,0,,A,0,0,3,0,THURSDAY,13,450,0
,449975,F,N,171000,0,1451,N,46.7,1,1,0,,A,0,0,,0,THURSDAY,9,696,0
,449976,M,Y,105000,2,1494,N,25.1,1,1,1,,A,0,1,4,9,FRIDAY,12,310,1
,449978,F,N,112500,0,1619,Y,51.1,1,1,0,,A,0,0,1,2,THURSDAY,11,340,0
,449998,M,N,216000,0,1694,N,23.1,1,1,0,,A,0,1,0,0,MONDAY,9,390,0
,450003,M,N,90000,0,1418,Y,53.2,1,1,1,2,A,0,1,3,0,MONDAY,14,486,0
,450005,F,N,184500,0,1805.66,Y,50.3,1,1,0,,A,0,0,6,2,TUESDAY,11,332,0
,450006,M,N,157500,0,1741,Y,60.7,1,1,0,2,A,0,1,2,12,MONDAY,11,656,0
,450010,M,N,75000,0,1524,N,49,1,1,0,,A,0,1,3,7,WEDNESDAY,16,288,0
,450017,F,N,157500,0,1654,Y,61.4,1,0,0,,A,0,0,0,7,FRIDAY,14,643,0
,450021,F,N,51000,1,1610,Y,42.6,1,1,1,3,A,0,1,1,7,WEDNESDAY,10,716,0
,450025,M,N,202500,0,1624,Y,48.3,1,1,0,2,A,0,0,4,0,TUESDAY,9,658,0
,450037,F,N,180000,0,2054,Y,57.2,1,1,1,,A,0,0,1,0,THURSDAY,11,463,0
,450039,F,N,54000,0,1323,N,56.7,1,0,0,,A,0,0,6,0,MONDAY,11,703,0
,450040,M,Y,202500,0,1319,N,62.8,1,0,0,1,A,0,0,5,0,FRIDAY,12,662,0
,450041,F,N,189000,0,1796,Y,58.8,1,0,0,,A,0,0,4,0,TUESDAY,9,525,0
,450045,F,N,99000,2,1449,Y,27.3,1,1,1,4,B,0,1,2,1,THURSDAY,8,638,0
,450049,F,N,157500,0,1650,Y,36.6,1,1,1,,A,0,0,0,0,WEDNESDAY,14,689,0
,450054,F,N,117000,0,1613,Y,38.4,1,1,0,2,A,0,1,1,2,MONDAY,16,333,1
,450056,M,Y,90000,0,1415,Y,44.3,1,1,0,,B,0,0,6,0,THURSDAY,10,280,1
,450057,F,N,112500,2,1817,Y,36.2,1,1,0,,A,0,0,0,0,WEDNESDAY,7,588,0
,450058,F,Y,180000,1,1531,Y,37.8,1,1,0,,A,0,0,1,0,TUESDAY,17,707,0
,450064,M,Y,135000,0,1619,Y,58,1,1,0,,A,0,1,5,0,FRIDAY,11,714,0
,450066,M,N,180000,0,1653,Y,57,1,0,0,,A,0,0,6,0,WEDNESDAY,11,589,0
,450073,M,N,90000,1,1356,Y,38.6,1,1,0,3,A,0,0,3,0,MONDAY,8,637,0
,450074,M,N,90000,0,1423,N,54.5,1,1,0,1,A,0,0,1,3,TUESDAY,10,428,0
,450077,F,N,180000,1,1555,Y,48.9,1,1,0,3,A,0,0,6,2,SATURDAY,10,454,0
,450078,F,Y,180000,2,1379,Y,42.9,1,1,0,4,A,0,0,0,2,WEDNESDAY,10,588,0
,450084,F,N,90000,1,1463,Y,25.5,1,1,0,,A,0,1,1,3,WEDNESDAY,13,332,0
,450086,M,Y,202500,0,1749,Y,32.4,1,1,0,,A,0,1,6,1,SATURDAY,15,656,0
,450090,M,Y,315000,0,1932,Y,49.1,1,1,0,,A,1,1,2,2,THURSDAY,3,657,0
,450092,F,N,180000,0,1822,N,49.7,1,1,0,,B,0,0,1,1,THURSDAY,9,646,0
,450101,F,N,153000,1,1531.34,Y,39.3,1,1,0,3,A,0,0,3,0,WEDNESDAY,13,764,0
,450103,F,Y,225000,0,1365,Y,48.3,1,1,0,,A,0,0,,0,SATURDAY,10,481,0
,450113,M,N,105000,0,1590,N,54.4,1,0,0,,A,0,0,3,4,FRIDAY,16,470,0
,450115,F,N,135000,2,1633,Y,28.9,1,1,0,4,A,0,0,2,3,MONDAY,7,667,0
,450119,M,Y,337500,0,2000,Y,44.3,1,1,0,2,A,0,1,2,0,THURSDAY,12,639,0
,450120,F,N,270000,0,1543,N,54.3,1,0,0,,A,0,0,7,1,MONDAY,8,457,0
,450122,F,Y,90000,0,1384,N,67,1,0,0,,A,0,0,0,0,THURSDAY,17,,
,450128,F,N,45000,0,959,Y,21.9,1,1,1,2,A,0,0,,0,SUNDAY,5,453,0
,450135,F,N,76500,2,1427,Y,38.1,1,1,0,,A,0,0,6,7,THURSDAY,13,355,1
,450139,M,Y,103500,2,1776,Y,45.9,1,1,1,4,A,0,0,4,0,TUESDAY,12,742,0
,450142,F,Y,157500,1,1425,Y,50.1,1,1,0,,A,0,1,2,1,FRIDAY,11,726,0
,450149,F,N,112500,1,1294,N,32.5,1,1,1,,A,0,0,2,0,SATURDAY,11,735,0
,450151,F,N,135000,1,1515,N,34.2,1,1,0,2,A,0,0,0,0,FRIDAY,17,594,0
,450152,M,Y,225000,1,2158,Y,35.4,1,1,0,,A,1,1,2,0,MONDAY,12,706,0
,450154,F,N,112500,0,1563,N,36.6,1,1,0,,A,0,1,1,0,MONDAY,15,438,0
,450155,F,N,72000,1,1292,N,39.4,1,1,0,2,A,0,0,0,1,SATURDAY,8,374,1
,450157,F,N,90000,0,1492,Y,65.1,1,0,0,,A,0,0,1,0,MONDAY,17,631,0
,450164,F,N,112500,2,1279,Y,31.1,1,1,0,,A,0,1,2,0,SATURDAY,13,688,0
,450166,F,Y,360000,0,1562,N,54.2,1,1,0,1,A,0,0,4,0,MONDAY,16,736,0
,450167,F,N,90000,2,1586,Y,36.4,1,1,0,,A,0,0,,8,SUNDAY,14,509,0
,450168,F,N,202500,0,2498,Y,54.8,1,1,0,2,A,1,1,3,0,WEDNESDAY,17,748,0
,450170,M,N,103500,0,1497,N,46.7,1,1,0,1,A,0,0,3,0,THURSDAY,11,688,0
,450171,F,N,150000,0,1795,Y,57.7,1,0,0,2,A,0,0,0,10,SATURDAY,13,665,0
,450181,F,N,157500,0,1839,Y,27.6,1,1,0,2,A,0,0,5,0,MONDAY,14,549,0
,450184,M,Y,180000,0,1795,Y,32.5,1,1,1,,A,0,0,3,0,FRIDAY,15,475,0
,450186,M,N,112500,0,1371,Y,59.8,1,0,0,,A,0,0,2,0,FRIDAY,15,,
,450187,M,N,180000,2,1562,Y,41,1,1,0,4,A,0,1,2,2,FRIDAY,12,343,1
,450188,F,Y,112500,0,1472,Y,43.7,1,1,1,,A,0,1,,3,FRIDAY,16,492,0
,450194,F,N,157500,0,1958,Y,49.3,1,1,1,2,A,0,0,1,0,WEDNESDAY,10,656,0
,450198,F,N,162000,1,1854,N,26.7,1,1,0,,A,0,0,2,0,WEDNESDAY,10,477,0
,450201,F,N,112500,1,1528,Y,51,1,0,0,,A,0,0,2,0,THURSDAY,9,673,0
,450202,F,N,67500,0,1297,N,43.3,1,1,0,1,B,0,0,7,1,THURSDAY,13,487,0
,450207,M,Y,180000,0,1392,Y,29.5,1,1,0,,A,0,0,1,1,TUESDAY,13,684,0
,450209,M,N,202500,0,959,Y,50.4,1,1,0,,A,0,0,0,0,FRIDAY,12,659,0
,450211,M,N,112500,0,1397,Y,56.8,1,1,0,2,A,0,0,4,0,TUESDAY,12,418,0
,450214,M,Y,225000,1,1575,Y,50.7,1,1,0,3,A,0,0,1,1,MONDAY,12,685,0
,450215,F,Y,450000,0,2907,N,55.3,1,0,0,1,A,0,0,0,0,FRIDAY,11,516,0
,450217,F,N,210000,0,2178,Y,31.4,1,1,0,,A,0,0,5,12,SUNDAY,14,593,0
,450218,F,N,292500,0,1497,N,50.9,1,1,1,1,A,0,1,6,0,TUESDAY,9,682,0
,450226,F,N,94500,0,1545,Y,35.4,1,1,0,,A,0,0,3,0,TUESDAY,13,766,0
,450228,F,N,292500,0,1890,N,57.1,1,0,0,1,A,0,0,8,0,TUESDAY,12,595,0
,450242,F,N,157500,0,1589,Y,42.6,1,1,0,,A,0,1,1,0,MONDAY,16,362,0
,450243,F,N,90000,0,1709,Y,60.9,1,0,0,,B,0,0,0,4,MONDAY,12,450,0
,450245,M,Y,180000,0,1559,N,25.8,1,1,0,1,A,0,1,1,1,WEDNESDAY,18,603,0
,450246,F,Y,270000,0,1799,Y,58.3,1,1,1,,A,0,1,2,0,THURSDAY,9,705,0
,450248,F,N,189000,0,1961,N,55.5,1,1,0,1,A,0,0,3,0,SUNDAY,13,748,0
,450250,F,N,90000,2,1795,Y,30.5,1,1,0,,A,0,0,,0,SATURDAY,12,551,0
,450253,F,N,90000,1,959,Y,36,1,1,0,3,A,0,0,0,0,WEDNESDAY,12,637,0
,450255,F,Y,247500,0,1457,N,35.4,1,1,0,,A,0,1,3,0,FRIDAY,14,617,0
,450257,M,N,135000,0,1547,Y,43.2,1,1,0,2,A,0,0,2,0,WEDNESDAY,14,434,0
,450265,F,Y,157500,0,1674.13,Y,44.6,1,1,0,,A,0,1,4,0,WEDNESDAY,13,622,0
,450269,F,N,306000,0,1723,Y,55.9,1,1,0,2,A,0,0,6,0,MONDAY,10,647,0
,450270,F,N,135000,0,1848,Y,34.4,1,1,0,2,A,0,1,2,0,TUESDAY,10,733,0
,450273,M,Y,120000,1,1259,Y,45.6,1,1,0,3,A,0,0,1,10,THURSDAY,15,401,0
,450274,F,N,112500,0,1206,N,65,1,0,0,,B,0,0,2,0,WEDNESDAY,11,388,0
,450275,F,N,148500,0,1599.4,Y,39.4,1,1,1,2,B,0,1,3,1,WEDNESDAY,11,322,1
,450276,F,N,135000,0,1315,Y,36.2,1,1,0,,B,0,0,,7,FRIDAY,7,632,0
,450278,F,N,135000,2,1656,N,33.4,1,1,0,,A,0,1,4,0,SATURDAY,13,446,0
,450283,F,N,157500,0,1778,Y,59.4,1,0,0,,A,0,0,,0,THURSDAY,13,675,0
,450288,M,N,517500,0,1648,Y,28,1,1,1,2,B,0,1,3,2,TUESDAY,8,592,0
,450302,M,Y,180000,2,1663,Y,34.5,1,1,0,4,A,0,1,,2,TUESDAY,10,732,0
,450304,F,Y,247500,0,2006,Y,47.2,1,1,0,2,A,0,0,3,0,WEDNESDAY,10,399,0
,450305,F,N,135000,1,1708,N,27.3,1,1,0,,A,0,1,,5,MONDAY,19,699,0
,450315,M,Y,60000,0,1259,N,39.2,1,1,1,1,A,0,1,1,6,FRIDAY,16,346,1
,450317,F,N,225000,1,1749,Y,39.7,1,1,0,3,A,0,0,1,0,THURSDAY,8,352,0
,450318,F,N,75000,1,1365,Y,24.3,1,1,0,3,A,0,0,1,8,SUNDAY,12,340,1
,450319,F,N,135000,1,448,Y,37.5,1,1,0,3,A,0,0,3,1,TUESDAY,14,527,0
,450323,F,N,157500,0,1817,N,41.4,1,1,0,,A,0,0,,1,SATURDAY,17,705,0
,450326,F,N,90000,2,1582,Y,34.3,1,1,0,,A,0,0,0,0,THURSDAY,11,695,0
,450334,F,Y,202500,1,1734,Y,43.7,1,1,0,3,A,0,1,6,0,WEDNESDAY,8,651,0
,450336,F,N,135000,2,1700,Y,31.7,1,1,0,,A,0,0,1,0,FRIDAY,11,784,0
,450338,F,N,67500,0,1809,Y,30.3,1,1,0,,A,0,0,3,0,FRIDAY,14,717,0
,450339,M,Y,135000,0,1897,Y,55.4,1,1,0,,A,0,1,,0,THURSDAY,12,643,0
,450341,M,N,157500,0,1499,N,35,1,1,0,,B,0,0,,2,TUESDAY,9,690,0
,450343,M,Y,180000,0,1889,Y,57.6,1,1,0,2,A,0,1,1,0,SUNDAY,12,704,0
,450345,F,N,90000,0,2004,Y,37.7,1,1,1,2,A,0,0,5,0,WEDNESDAY,19,669,0
,450347,M,Y,162000,0,1599,N,39.5,1,1,0,,A,0,1,4,0,FRIDAY,9,690,0
,450351,F,Y,225000,0,1896,Y,43.6,1,1,0,2,A,0,0,3,3,WEDNESDAY,12,679,0
,450356,M,N,270000,0,2122,N,23.9,1,1,0,1,B,1,0,3,0,FRIDAY,16,457,0
,450359,F,N,75000,2,1335,Y,37.6,1,1,0,4,A,0,0,2,12,SATURDAY,13,582,0
,450360,F,N,112500,0,1409,Y,29.2,1,1,0,2,A,0,0,2,0,SATURDAY,10,583,0
,450361,F,N,54000,1,1335,Y,31,1,1,0,,A,0,1,2,10,SUNDAY,15,732,0
,450362,M,Y,225000,0,1509,Y,46.1,1,0,0,2,A,0,0,6,12,FRIDAY,9,642,0
,450364,M,Y,112500,1,1398,Y,32.4,1,1,0,3,A,0,0,1,0,SATURDAY,12,245,1
,450365,M,Y,166500,1,1986,Y,44.6,1,1,0,,A,0,0,11,0,THURSDAY,15,664,0
,450369,M,Y,67500,0,1498,Y,61.2,1,0,0,2,A,0,0,0,0,FRIDAY,12,410,1
,450372,F,N,135000,0,1596,N,42.5,1,1,1,,A,1,1,,0,SATURDAY,15,673,0
,450374,F,N,99000,0,1724,Y,47.9,1,1,0,2,A,0,0,3,12,MONDAY,8,578,0
,450375,F,N,180000,0,1450,N,45.3,1,1,0,,A,0,0,2,0,MONDAY,14,382,1
,450377,F,N,180000,0,1505,Y,54.1,1,1,0,2,A,0,0,2,0,SATURDAY,10,711,0
,450382,M,N,112500,1,1755,Y,38.8,1,1,0,,A,0,0,2,2,SATURDAY,12,667,0
,450384,M,N,247500,0,1581,Y,56.1,1,1,0,,B,0,1,2,1,THURSDAY,8,728,0
,450386,F,N,135000,2,1549,Y,38.5,1,1,1,4,A,0,0,1,3,TUESDAY,13,575,0
,450387,M,Y,157500,0,2049,Y,44.6,1,1,1,2,A,0,1,6,0,TUESDAY,17,699,0
,450388,M,Y,180000,0,2421,Y,58.4,1,1,0,,B,0,0,3,5,WEDNESDAY,15,781,0
,450390,M,N,90000,1,1259,Y,40.5,1,1,1,,B,0,0,2,0,MONDAY,8,519,0
,450396,F,N,216000,2,1759,Y,29.5,1,1,1,4,B,0,0,0,0,TUESDAY,8,585,0
,450409,F,N,67500,0,1211,N,57.9,1,0,0,1,A,0,0,2,0,FRIDAY,10,653,0
,450410,F,N,135000,0,1642,Y,63.7,1,0,0,2,A,0,0,0,1,THURSDAY,14,415,0
,450418,M,Y,81000,0,1590,N,63.5,1,0,0,,A,0,0,2,2,THURSDAY,9,767,0
,450424,F,N,103500,2,1397,Y,36.7,1,1,0,,A,0,0,0,0,SUNDAY,13,685,0
,450432,M,Y,67500,1,536,Y,45.3,1,1,0,3,A,0,1,4,0,THURSDAY,14,699,0
,450435,M,Y,135000,0,1729,Y,58,1,1,0,2,A,0,1,,0,MONDAY,13,407,0
,450436,F,N,315000,0,1719,N,40.8,1,1,0,,A,1,1,2,0,TUESDAY,8,709,0
,450437,F,Y,99000,2,1603,Y,35.1,1,1,0,4,A,0,0,0,0,TUESDAY,8,716,0
,450439,F,N,225000,1,1656,Y,38.1,1,1,0,3,A,1,0,0,0,FRIDAY,13,730,0
,450441,F,N,157500,1,1718,N,36.2,1,1,0,,A,0,0,4,6,THURSDAY,10,465,0
,450442,F,N,157500,0,2053,Y,62.6,1,0,0,2,A,0,0,0,0,THURSDAY,12,608,0
,450446,M,N,112500,1,1398,Y,37.8,1,1,0,3,A,0,1,2,0,MONDAY,12,534,0
,450455,M,N,217125,1,1719,Y,36,1,1,0,,A,0,0,,0,MONDAY,3,346,0
,450459,F,N,112500,0,1674,N,48.8,1,1,1,,A,0,0,,0,TUESDAY,17,770,0
,450460,M,N,90000,0,1270,Y,57.2,1,1,0,,B,0,0,4,2,MONDAY,14,667,0
,450463,F,N,270000,0,1814,N,49.6,1,1,0,1,A,0,0,3,0,TUESDAY,16,781,0
,450472,M,N,126000,0,1579,N,34.6,1,1,0,1,A,0,0,4,0,WEDNESDAY,9,552,0
,450474,F,N,157500,0,1627.07,Y,47.4,1,1,0,,A,0,0,1,0,SATURDAY,14,571,0
,450487,F,Y,202500,0,1299,Y,44,1,1,0,,A,1,1,2,0,FRIDAY,14,701,0
,450488,F,N,135000,0,1368,N,56.1,1,0,0,1,A,0,0,3,0,SATURDAY,11,684,0
,450491,F,N,112500,0,1454,Y,45.6,1,1,0,,A,0,0,2,0,THURSDAY,13,628,0
,450492,F,N,112500,0,1556,N,67.4,1,0,0,,A,0,0,9,0,SATURDAY,12,712,0
,450493,F,N,90000,0,1349,N,65.7,1,0,0,,A,0,0,3,1,THURSDAY,8,665,0
,450494,M,N,135000,1,1259,Y,28.7,1,1,0,3,A,0,0,2,2,THURSDAY,16,287,0
,450496,M,Y,60000,0,1698,Y,42.4,1,1,1,2,B,0,0,1,7,MONDAY,8,438,0
,450499,M,Y,202500,0,1564,Y,48.8,1,1,0,2,A,0,0,3,0,MONDAY,16,784,0
,450506,M,N,67500,0,1420,Y,34.8,1,1,0,2,B,0,0,,0,FRIDAY,9,608,0
,450509,F,N,54000,0,1049,Y,63.3,1,0,0,2,A,0,0,,2,THURSDAY,6,548,0
,450514,M,N,112500,0,1590,Y,67.6,1,0,0,2,A,0,0,4,0,FRIDAY,9,483,0
,450515,M,Y,135000,2,1365,Y,39.2,1,1,0,,A,0,1,0,1,WEDNESDAY,7,637,0
,450519,F,N,225000,0,1574,N,64.5,1,0,0,1,B,0,0,,10,FRIDAY,12,346,0
,450525,F,N,45000,0,1354,Y,63.2,1,0,0,2,A,0,0,2,12,WEDNESDAY,13,554,0
,450526,F,N,225000,1,1744,N,44.7,1,1,0,,B,0,0,2,0,SATURDAY,9,376,0
,450527,F,Y,292500,0,1664.17,N,43,1,1,0,1,A,0,0,5,0,TUESDAY,16,702,0
,450531,M,N,180000,0,1520,Y,47.1,1,1,1,2,A,0,0,0,0,WEDNESDAY,10,604,0
,450534,F,N,112500,0,1866,Y,28.2,1,1,0,,A,0,0,,0,SATURDAY,15,500,0
,450538,F,N,180000,0,1917,Y,43.4,1,1,0,2,A,0,0,5,3,FRIDAY,11,651,0
,450539,F,N,270000,0,1200,N,59.8,1,1,0,,A,0,1,1,0,MONDAY,16,702,0
,450540,M,Y,225000,0,1506,Y,52,1,1,1,2,A,0,1,1,1,THURSDAY,6,523,0
,450541,F,N,315000,0,1296,N,34.8,1,1,1,,B,0,0,4,0,WEDNESDAY,6,406,0
,450545,F,Y,67500,1,1484,N,55,1,1,0,,A,0,0,1,4,SUNDAY,11,571,0
,450550,M,N,141242,0,1336,Y,65.8,1,0,0,,A,0,0,3,0,MONDAY,12,456,0
,450551,M,Y,157500,0,1726,N,22.3,1,1,0,,A,0,1,,1,FRIDAY,7,292,1
,450553,M,N,247500,0,2196,N,35.9,1,1,1,1,A,0,1,5,0,FRIDAY,13,662,0
,450557,M,Y,270000,1,1594,Y,43.3,1,1,1,3,A,0,1,,0,TUESDAY,10,695,0
,450560,F,N,99000,0,1803,Y,59.5,1,0,0,2,A,0,0,,1,TUESDAY,10,677,0
,450561,M,Y,112500,1,1547,Y,34.9,1,1,1,,A,0,1,0,0,THURSDAY,12,715,0
,450562,M,Y,150000,0,1796,Y,58.6,1,1,0,2,A,0,0,,6,THURSDAY,12,513,0
,450563,F,N,112500,1,1382,N,34.6,1,1,0,,A,0,1,,0,MONDAY,7,599,0
,450566,F,N,144000,1,1890,Y,43.7,1,1,1,3,A,0,0,3,1,TUESDAY,12,589,0
,450570,F,N,81000,1,1399,N,38.2,1,1,0,2,A,0,0,0,0,MONDAY,17,323,0
,450572,M,Y,180000,0,1814,N,55.2,1,1,0,,A,0,0,0,0,THURSDAY,8,644,0
,450574,M,Y,360000,0,1364.07,Y,43.3,1,1,0,2,A,1,0,1,0,MONDAY,15,678,0
,450577,F,N,112500,2,2019,Y,46.6,1,1,0,4,A,0,0,3,0,FRIDAY,11,724,0
,450578,F,Y,157500,1,1692,Y,27.3,1,1,0,,A,0,1,0,1,MONDAY,10,433,0
,450579,F,N,67500,0,1311,N,62.9,1,0,0,,A,0,0,4,2,TUESDAY,14,638,0
,450586,M,N,148500,0,1744,Y,47.2,1,1,0,,B,0,0,0,1,TUESDAY,12,640,0
,450587,F,N,112500,0,1488,Y,54.4,1,1,1,,A,0,1,1,5,TUESDAY,18,689,0
,450591,F,Y,157500,0,1696,Y,49.1,1,1,0,2,B,0,0,,0,FRIDAY,13,543,0
,450592,F,N,90000,1,1719,N,49,1,1,0,2,B,0,0,1,0,THURSDAY,8,547,0
,450593,F,N,112500,0,1564,Y,63.4,1,0,0,2,A,0,0,,0,MONDAY,15,576,0
,450594,F,N,90000,0,1564,N,27.6,1,1,1,1,A,0,1,5,0,SUNDAY,14,437,0
,450597,M,Y,247500,2,2597,Y,37.6,1,1,1,4,A,0,0,1,0,SATURDAY,10,606,0
,450600,M,Y,76500,1,1310,Y,38.9,1,1,0,3,A,0,1,,0,SATURDAY,10,664,0
,450601,F,N,72000,1,1522,Y,27.5,1,1,0,,A,0,0,0,0,WEDNESDAY,11,646,0
,450604,M,N,279000,0,1752,Y,43.2,1,1,0,2,A,0,1,4,0,WEDNESDAY,17,579,0
,450608,F,Y,382500,1,1894,Y,48.8,1,1,0,,A,0,0,0,0,MONDAY,12,735,0
,450614,F,Y,238500,1,1499,Y,42.9,1,1,0,,A,0,0,3,0,THURSDAY,13,361,0
,450616,F,N,103500,2,1509,Y,26.7,1,1,1,,A,0,0,2,0,FRIDAY,13,750,0
,450622,F,N,69647,0,1276,Y,42.9,1,1,1,,B,0,0,0,1,WEDNESDAY,9,283,1
,450624,M,Y,225000,1,1599,N,50.4,1,1,0,2,A,0,0,3,0,TUESDAY,16,664,0
